Order_Number,Date,Customer_Name,Email,Ship_Date,Shipping_Address_Line1,Shipping_Address_Line2,Shipping_City,Shipping_State,Shipping_Zip,Product_Code,Product_Description,Unit_Price,Quantity,Extended_Price,Service_Fee,Total_Discount,Sub_Total,Shipping,Total_Amount,Source_File,Source_Page
3467.0,3/23/2024,Marlowe Thorne,marlowe.thorne5644@yahoo.com,3/25/2024,6113 Magnolia Rd,,KEARNEY,NE,688,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,5.04,0.0,105.03,12.0,117.03,"Adobe Scan Sep 23, 2025.pdf",1
3466.0,3/23/2024,Val U. Larkin,val.larkin8007@gmail.com,3/25/2024,5727 Hawthorn Ln,,MOORESVILLE,NC,281,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,12.28,0.0,273.25,12.0,285.25,"Adobe Scan Sep 23, 2025.pdf",2
3466.0,3/23/2024,Val U. Larkin,val.larkin8007@gmail.com,3/25/2024,5727 Hawthorn Ln,,MOORESVILLE,NC,281,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,12.28,0.0,273.25,12.0,285.25,"Adobe Scan Sep 23, 2025.pdf",2
3463.0,3/23/2024,Indigo Q. Ramsey,indigo.ramsey7763@outlook.com,3/25/2024,3074 Aspen Ter,,CARMEL,IN,460,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,7.78,0.0,168.76,12.0,180.76,"Adobe Scan Sep 23, 2025.pdf",3
3460.0,3/23/2024,Priya D. Iverson,priya.iverson5909@icloud.com,3/25/2024,3285 Poplar Ct,,PORTLAND,OR,972,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 23, 2025.pdf",4
3461.0,3/23/2024,Uma Haddad,uma.haddad4401@icloud.com,3/25/2024,1944 Willow Ct,,DOTHAN,AL,363,GUMM-5,Botanical Gummies — 5-Pack,104.99,2.0,209.98,8.1,-42.0,176.08,12.0,188.08,"Adobe Scan Sep 23, 2025.pdf",5
3459.0,3/23/2024,Uma Haddad,uma.haddad4401@icloud.com,3/25/2024,1944 Willow Ct,,DOTHAN,AL,363,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,18.39,-99.19,415.16,12.0,427.16,"Adobe Scan Sep 23, 2025.pdf",6
3459.0,3/23/2024,Uma Haddad,uma.haddad4401@icloud.com,3/25/2024,1944 Willow Ct,,DOTHAN,AL,363,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,18.39,-99.19,415.16,12.0,427.16,"Adobe Scan Sep 23, 2025.pdf",6
3459.0,3/23/2024,Uma Haddad,uma.haddad4401@icloud.com,3/25/2024,1944 Willow Ct,,DOTHAN,AL,363,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,18.39,-99.19,415.16,12.0,427.16,"Adobe Scan Sep 23, 2025.pdf",6
3490.0,3/23/2024,Leon S. Castellano,leon.castellano5534@yahoo.com,3/25/2024,3849 Sycamore Way,,NAPERVILLE,IL,605,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,7.78,0.0,168.76,12.0,180.76,"Adobe Scan Sep 23, 2025.pdf",7
,3/23/2024,Felix Ghosh,felix.ghosh5516@outlook.com,3/25/2024,8436 Hawthorn St,,YUKON,OK,730,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 23, 2025.pdf",8
3482.0,3/23/2024,Logan Guerrero,logan.guerrero731@yahoo.com,3/25/2024,1533 Linden Dr,,RICHFIELD,MN,554,GUMM-5,Botanical Gummies — 5-Pack,104.99,4.0,419.96,16.6,-62.99,373.57,12.0,385.57,"Adobe Scan Sep 23, 2025.pdf",9
3476.0,3/23/2024,Wren Ghosh,wren.ghosh3632@proton.me,3/25/2024,1359 Sequoia St,,DURHAM,NC,277,SAMP,Sampler Pack,129.99,1.0,129.99,5.51,-19.5,116.0,12.0,128.0,"Adobe Scan Sep 23, 2025.pdf",10
3479.0,3/23/2024,Indigo X. Jennings,indigo.jennings4447@yahoo.com,3/25/2024,1484 Dogwood Dr,,DANVILLE,CA,945,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 23, 2025.pdf",11
3478.0,3/23/2024,Hugo M. Kowalski,hugo.kowalski7258@outlook.com,3/25/2024,3298 Aspen Ln,,PARIS,TX,754,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 23, 2025.pdf",12
3477.0,3/23/2024,Yara H. Delgado,yara.delgado2563@outlook.com,3/25/2024,484 Magnolia Pl,,SAN JOSE,CA,951,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,5.71,0.0,120.69,12.0,132.69,"Adobe Scan Sep 23, 2025.pdf",13
3477.0,3/23/2024,Yara H. Delgado,yara.delgado2563@outlook.com,3/25/2024,484 Magnolia Pl,,SAN JOSE,CA,951,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,5.71,0.0,120.69,12.0,132.69,"Adobe Scan Sep 23, 2025.pdf",13
3475.0,3/23/2024,Finley Vasquez,finley.vasquez9959@outlook.com,3/25/2024,342 Chestnut St,,GREENVILLE,SC,296,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.69,0.0,73.68,12.0,85.68,"Adobe Scan Sep 23, 2025.pdf",14
3398.0,3/22/2024,Tatum X. Castellano,tatum.castellano1504@gmail.com,3/25/2024,8834 Sequoia Dr,,HOUSTON,TX,770,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.69,0.0,73.68,12.0,85.68,"Adobe Scan Sep 23, 2025.pdf",15
3397.0,3/22/2024,Jordan Abbott,jordan.abbott9488@outlook.com,3/25/2024,4334 Willow Ct,,SANTA FE,NM,875,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,2.34,-10.0,42.33,12.0,54.33,"Adobe Scan Sep 23, 2025.pdf",16
3396.0,3/22/2024,Harper Whitfield,harper.whitfield9141@gmail.com,3/25/2024,8402 Juniper Pl,,SPOKANE,WA,992,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.69,0.0,73.68,12.0,85.68,"Adobe Scan Sep 23, 2025.pdf",17
3395.0,3/22/2024,Mira Larkin,mira.larkin9672@yahoo.com,3/25/2024,4101 Chestnut Way,,ELIZABETH CTY,NC,279,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 23, 2025.pdf",18
3394.0,3/22/2024,Amara M. Quintero,amara.quintero7313@icloud.com,3/25/2024,5490 Laurel Blvd,,TIPTON,MI,492,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,9.54,0.0,209.51,12.0,221.51,"Adobe Scan Sep 23, 2025.pdf",19
3394.0,3/22/2024,Amara M. Quintero,amara.quintero7313@icloud.com,3/25/2024,5490 Laurel Blvd,,TIPTON,MI,492,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,9.54,0.0,209.51,12.0,221.51,"Adobe Scan Sep 23, 2025.pdf",19
3394.0,3/22/2024,Amara M. Quintero,amara.quintero7313@icloud.com,3/25/2024,5490 Laurel Blvd,,TIPTON,MI,492,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,9.54,0.0,209.51,12.0,221.51,"Adobe Scan Sep 23, 2025.pdf",19
3392.0,3/22/2024,Zion X. Guerrero,zion.guerrero8565@gmail.com,3/25/2024,4933 Hawthorn Ter,,GROSSE PT SHR,MI,482,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.11,0.0,37.1,12.0,49.1,"Adobe Scan Sep 23, 2025.pdf",20
3391.0,3/22/2024,Mira G. Barlow,mira.barlow1130@gmail.com,3/25/2024,128 Maple Rd,,BALTIMORE,MD,212,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,3.69,0.0,73.68,12.0,85.68,"Adobe Scan Sep 23, 2025.pdf",21
3324.0,3/20/2024,Simone M. Emerson,simone.emerson8847@yahoo.com,3/21/2024,9349 Redwood Pl,,PENCEVILLE,GA,300,SAMP,Sampler Pack,129.99,1.0,129.99,6.39,0.0,136.38,12.0,148.38,"Adobe Scan Sep 23, 2025.pdf",22
10439.0,8/19/2024,Reese A. Donovan,reese.donovan9648@yahoo.com,8/23/2024,7153 Cedar St,,SHERIDAN,IN,460,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,3.54,-7.5,46.03,12.0,58.03,"Adobe Scan Sep 23, 2025.pdf",23
10497.0,8/21/2024,Yael E. Fontaine,yael.fontaine214@yahoo.com,8/23/2024,6445 Laurel St,,OMAHA,TX,755,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,5.9,-26.25,84.64,12.0,96.64,"Adobe Scan Sep 23, 2025.pdf",24
10498.0,8/22/2024,Kai Nakamura,kai.nakamura7157@gmail.com,8/23/2024,9746 Hawthorn Dr,,NEW YORK,NY,100,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,12.53,0.0,253.51,0.0,253.51,"Adobe Scan Sep 23, 2025.pdf",25
10499.0,8/22/2024,Rafael U. Vasquez,rafael.vasquez645@gmail.com,8/23/2024,2080 Chestnut Ave,,LOS ANGELES,CA,900,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,3.22,0.0,53.21,0.0,53.21,"Adobe Scan Sep 23, 2025.pdf",26
10500.0,8/22/2024,Felix Emerson,felix.emerson2360@gmail.com,8/23/2024,1755 Linden Ct,,LYNNWOOD,WA,980,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,0.0,74.64,0.0,74.64,"Adobe Scan Sep 23, 2025.pdf",27
10501.0,8/22/2024,Sage U. Whitfield,sage.whitfield9267@icloud.com,8/23/2024,8832 Sequoia Way,,BAY ST LOUIS,MS,395,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"Adobe Scan Sep 23, 2025.pdf",28
10502.0,8/22/2024,Colette Farrell,colette.farrell4957@yahoo.com,8/23/2024,3412 Poplar Pl,,BIG SPRING,TX,797,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,16.44,0.0,257.42,12.0,269.42,"Adobe Scan Sep 23, 2025.pdf",29
10503.0,8/22/2024,Rafael Guerrero,rafael.guerrero601@proton.me,8/23/2024,4823 Birch Pl,,FRUITA,CO,815,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,15.73,0.0,245.71,12.0,257.71,"Adobe Scan Sep 23, 2025.pdf",30
10503.0,8/22/2024,Rafael Guerrero,rafael.guerrero601@proton.me,8/23/2024,4823 Birch Pl,,FRUITA,CO,815,SAMP,Sampler Pack,129.99,1.0,129.99,15.73,0.0,245.71,12.0,257.71,"Adobe Scan Sep 23, 2025.pdf",30
10504.0,8/22/2024,Leon L. Haddad,leon.haddad4589@outlook.com,8/23/2024,1550 Cedar Way,,WAIKOLOA,HI,967,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"Adobe Scan Sep 23, 2025.pdf",31
10505.0,8/22/2024,Val Ainsworth,val.ainsworth9871@icloud.com,8/23/2024,9331 Redwood Ln,,MONUMENT,CO,801,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"Adobe Scan Sep 23, 2025.pdf",32
10506.0,8/22/2024,Odette Bianchi,odette.bianchi1236@yahoo.com,8/23/2024,9109 Aspen Way,,MIDOLETWN SPG,VT,057,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"Adobe Scan Sep 23, 2025.pdf",33
10507.0,8/23/2024,Avery M. Delgado,avery.delgado7498@outlook.com,8/23/2024,9816 Hawthorn Pl,,HYDE PARK,MA,021,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,17.65,-86.49,277.13,12.0,289.13,"Adobe Scan Sep 23, 2025.pdf",34
10507.0,8/23/2024,Avery M. Delgado,avery.delgado7498@outlook.com,8/23/2024,9816 Hawthorn Pl,,HYDE PARK,MA,021,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,17.65,-86.49,277.13,12.0,289.13,"Adobe Scan Sep 23, 2025.pdf",34
10483.0,8/21/2024,Greta Ghosh,greta.ghosh5948@outlook.com,8/22/2024,3677 Sequoia Dr,,ROCHESTER,NY,146,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.6,-7.0,30.59,12.0,42.59,"Adobe Scan Sep 23, 2025.pdf",35
10484.0,8/21/2024,Nolan Emerson,nolan.emerson2506@gmail.com,8/22/2024,8741 Sequoia Way,,DENVER,CO,802,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"Adobe Scan Sep 23, 2025.pdf",36
10489.0,8/21/2024,Indigo Abbott,indigo.abbott5491@gmail.com,8/22/2024,3317 Dogwood Ln,,RICHMOND,VA,232,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,5.9,-26.25,84.64,12.0,96.64,"Adobe Scan Sep 23, 2025.pdf",37
10490.0,8/21/2024,Odette N. Castellano,odette.castellano3536@proton.me,8/22/2024,687 Birch Ct,,LANCASTER,PA,176,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"Adobe Scan Sep 23, 2025.pdf",38
10488.0,8/21/2024,Val D. Abbott,val.abbott8614@yahoo.com,8/22/2024,5071 Maple Ter,,TRUMANSBURG,NY,148,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,9.07,-22.5,136.55,12.0,148.55,"Adobe Scan Sep 23, 2025.pdf",39
10488.0,8/21/2024,Val D. Abbott,val.abbott8614@yahoo.com,8/22/2024,5071 Maple Ter,,TRUMANSBURG,NY,148,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,9.07,-22.5,136.55,12.0,148.55,"Adobe Scan Sep 23, 2025.pdf",39
10491.0,8/21/2024,Val Haddad,val.haddad2283@outlook.com,8/22/2024,3467 Hemlock St,,KIRKLAND,WA,980,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.63,-40.24,129.37,12.0,141.37,"Adobe Scan Sep 23, 2025.pdf",40
10492.0,8/21/2024,Hugo H. Emerson,hugo.emerson6135@proton.me,8/22/2024,377 Sycamore Pl,,JURUPA VALLEY,CA,917,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.63,-40.24,129.37,12.0,141.37,"Adobe Scan Sep 23, 2025.pdf",41
10493.0,8/21/2024,Wren V. Abbott,,8/22/2024,6940 Dogwood Ln,,GRANDVIEW,MO,640,SAMP,Sampler Pack,129.99,1.0,129.99,0.0,-129.99,0.0,0.0,0.0,"Adobe Scan Sep 23, 2025.pdf",42
10513.0,8/23/2024,Sage Z. Jennings,sage.jennings6179@yahoo.com,8/26/2024,7924 Cedar Ter,,ROY,UT,840,SAMP,Sampler Pack,129.99,1.0,129.99,7.96,-19.5,118.45,12.0,130.45,"Adobe Scan Sep 23, 2025.pdf",43
10512.0,8/23/2024,Tatum W. Vasquez,tatum.vasquez4791@gmail.com,8/26/2024,7588 Spruce Ct,,SALEM,OR,973,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"Adobe Scan Sep 23, 2025.pdf",44
10510.0,8/23/2024,Finley N. Donovan,finley.donovan7807@outlook.com,8/26/2024,4087 Sequoia Pl,,BRANDON,MS,390,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,7.12,-32.49,104.61,12.0,116.61,"Adobe Scan Sep 23, 2025.pdf",45
10510.0,8/23/2024,Finley N. Donovan,finley.donovan7807@outlook.com,8/26/2024,4087 Sequoia Pl,,BRANDON,MS,390,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,7.12,-32.49,104.61,12.0,116.61,"Adobe Scan Sep 23, 2025.pdf",45
10527.0,8/24/2024,Harper X. Hollis,harper.hollis6668@yahoo.com,8/26/2024,6908 Chestnut Ln,,LAS VEGAS,NV,891,GUMM-5,Botanical Gummies — 5-Pack,104.99,2.0,209.98,10.74,-56.69,164.03,12.0,176.03,"Adobe Scan Sep 23, 2025.pdf",46
10528.0,8/24/2024,Harper Donovan,harper.donovan3336@gmail.com,8/26/2024,9035 Laurel Ave,,OSCODA,MI,487,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,2.0,481.96,23.65,-130.13,375.48,12.0,387.48,"Adobe Scan Sep 23, 2025.pdf",47
10529.0,8/24/2024,Jordan Iverson,jordan.iverson9199@gmail.com,8/26/2024,9433 Birch St,,Tampa,FL,336,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,5.76,-28.35,82.4,12.0,94.4,"Adobe Scan Sep 23, 2025.pdf",48
10530.0,8/24/2024,Elliot P. Underwood,elliot.underwood1057@yahoo.com,8/26/2024,2546 Aspen Ave,,SAN JOSE,CA,951,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.1,-18.9,55.19,12.0,67.19,"Adobe Scan Sep 23, 2025.pdf",49
10531.0,8/24/2024,Blake D. Xu,blake.xu3968@yahoo.com,8/26/2024,1623 Hawthorn Blvd,,CORONA,CA,928,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"Adobe Scan Sep 23, 2025.pdf",50
10532.0,8/24/2024,Mira Mercer,mira.mercer1193@proton.me,8/26/2024,4177 Spruce Dr,,DUNWOODY,GA,303,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,11.74,-62.36,180.35,12.0,192.35,"Adobe Scan Sep 23, 2025.pdf",51
10532.0,8/24/2024,Mira Mercer,mira.mercer1193@proton.me,8/26/2024,4177 Spruce Dr,,DUNWOODY,GA,303,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,11.74,-62.36,180.35,12.0,192.35,"Adobe Scan Sep 23, 2025.pdf",51
10533.0,8/24/2024,Uma Ghosh,uma.ghosh4185@yahoo.com,8/26/2024,6306 Cypress Dr,,NORTON SHORES,MI,494,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,16.44,0.0,257.42,12.0,269.42,"Adobe Scan Sep 23, 2025.pdf",52
10534.0,8/24/2024,Greta Xu,greta.xu3170@gmail.com,8/26/2024,3715 Magnolia Rd,,NEW ORLEANS,LA,701,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,12.21,-65.06,188.13,12.0,200.13,"Adobe Scan Sep 23, 2025.pdf",53
10535.0,8/24/2024,Julian R. Yates,julian.yates6011@outlook.com,8/26/2024,4958 Willow Ln,,VILLA RIDGE,MO,630,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.1,-18.9,55.19,12.0,67.19,"Adobe Scan Sep 23, 2025.pdf",54
10537.0,8/24/2024,Wren Z. Fontaine,wren.fontaine1657@gmail.com,8/26/2024,9022 Redwood Ter,,LAKE WORTH,FL,334,SAMP,Sampler Pack,129.99,1.0,129.99,6.95,-35.1,101.84,12.0,113.84,"Adobe Scan Sep 23, 2025.pdf",55
10538.0,8/24/2024,Isla K. Vasquez,isla.vasquez4296@gmail.com,8/26/2024,8955 Hawthorn Blvd,,SAINT BERNARD,LA,700,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,10.53,0.0,160.51,12.0,172.51,"Adobe Scan Sep 23, 2025.pdf",56
10538.0,8/24/2024,Isla K. Vasquez,isla.vasquez4296@gmail.com,8/26/2024,8955 Hawthorn Blvd,,SAINT BERNARD,LA,700,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,10.53,0.0,160.51,12.0,172.51,"Adobe Scan Sep 23, 2025.pdf",56
10539.0,8/24/2024,Finley X. Iverson,finley.iverson7861@yahoo.com,8/26/2024,3732 Hemlock Way,,SAINT BERNARD,LA,700,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,10.53,0.0,160.51,12.0,172.51,"Adobe Scan Sep 23, 2025.pdf",57
10539.0,8/24/2024,Finley X. Iverson,finley.iverson7861@yahoo.com,8/26/2024,3732 Hemlock Way,,SAINT BERNARD,LA,700,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,10.53,0.0,160.51,12.0,172.51,"Adobe Scan Sep 23, 2025.pdf",57
10540.0,8/24/2024,Xen Nakamura,xen.nakamura8350@yahoo.com,8/26/2024,7575 Dogwood Pl,,BISHOP,CA,935,CARM-5,Signature Caramels — 5-Pack,149.99,3.0,449.97,22.13,-121.49,350.61,12.0,362.61,"Adobe Scan Sep 23, 2025.pdf",58
10544.0,8/24/2024,Leon Vasquez,leon.vasquez5282@gmail.com,8/26/2024,5185 Maple Way,,BOISE,ID,837,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,5.76,-28.35,82.4,12.0,94.4,"Adobe Scan Sep 23, 2025.pdf",59
10545.0,8/24/2024,Priya L. Emerson,priya.emerson1519@yahoo.com,8/26/2024,7498 Hawthorn Ct,,LOS ANGELES,CA,900,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,4.58,-21.6,62.97,12.0,74.97,"Adobe Scan Sep 23, 2025.pdf",60
10546.0,8/24/2024,Quinn Abbott,quinn.abbott3015@icloud.com,8/28/2024,6996 Linden Dr,,RIPLEY,TN,380,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,15.73,0.0,245.71,12.0,257.71,"Adobe Scan Sep 23, 2025.pdf",61
10546.0,8/24/2024,Quinn Abbott,quinn.abbott3015@icloud.com,8/28/2024,6996 Linden Dr,,RIPLEY,TN,380,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,15.73,0.0,245.71,12.0,257.71,"Adobe Scan Sep 23, 2025.pdf",61
10509.0,8/23/2024,Bennett O. Castellano,bennett.castellano2294@gmail.com,8/26/2024,8900 Willow Dr,,FARMINGTON,MN,550,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,9.67,-24.15,146.5,12.0,158.5,"Adobe Scan Sep 23, 2025.pdf",62
10508.0,8/23/2024,Esme Z. Iverson,esme.iverson6634@outlook.com,8/26/2024,9290 Chestnut Rd,,EDINA,MN,554,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,17.4,-85.24,273.13,12.0,285.13,"Adobe Scan Sep 23, 2025.pdf",63
10508.0,8/23/2024,Esme Z. Iverson,esme.iverson6634@outlook.com,8/26/2024,9290 Chestnut Rd,,EDINA,MN,554,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,17.4,-85.24,273.13,12.0,285.13,"Adobe Scan Sep 23, 2025.pdf",63
1051.0,8/23/2024,Keira L. Quintero,keira.quintero9930@gmail.com,8/26/2024,6697 Dogwood Way,,BROWNSVILLE,TN,380,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,6.3,-15.0,91.29,12.0,103.29,"Adobe Scan Sep 23, 2025.pdf",64
10515.0,8/23/2024,Bennett Mercer,bennett.mercer143@outlook.com,8/26/2024,9595 Cypress Ave,,HOUMA,LA,703,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,6.3,-15.0,91.29,12.0,103.29,"Adobe Scan Sep 23, 2025.pdf",65
10516.0,8/23/2024,Indigo M. Emerson,indigo.emerson6573@proton.me,8/26/2024,8330 Linden Ct,,TROY,MI,480,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"Adobe Scan Sep 23, 2025.pdf",66
10517.0,8/23/2024,Keira H. Fontaine,keira.fontaine8315@yahoo.com,8/26/2024,1573 Redwood Ave,,PEMBROKE PNES,FL,330,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,9.67,-24.15,146.5,12.0,158.5,"Adobe Scan Sep 23, 2025.pdf",67
10518.0,8/23/2024,Tatum Z. Barlow,tatum.barlow9879@gmail.com,8/26/2024,5994 Chestnut Blvd,,ADA,MI,493,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,9.67,-241.15,1416.5,12.0,158.5,"Adobe Scan Sep 23, 2025.pdf",68
10519.0,8/23/2024,Simone O. Ramsey,simone.ramsey8417@icloud.com,8/26/2024,3052 Birch Blvd,,DELTONA,FL,327,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,-10.5,64.14,12.0,76.14,"Adobe Scan Sep 23, 2025.pdf",69
10520.0,8/23/2024,Yael I. Xu,yael.xu3913@outlook.com,8/26/2024,6437 Alder Pl,,REDWOOD CITY,CA,940,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,5.98,0.0,85.97,12.0,97.97,"Adobe Scan Sep 23, 2025.pdf",70
10521.0,8/23/2024,Finley C. Hollis,finley.hollis5746@proton.me,8/26/2024,7838 Alder St,,TEMECULA,CA,925,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,7.28,0.0,107.27,12.0,119.27,"Adobe Scan Sep 23, 2025.pdf",71
10524.0,8/24/2024,Nolan Larkin,nolan.larkin6118@outlook.com,8/26/2024,3523 Laurel Ter,,DEER PARK,CA,945,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,5.9,-26.25,84.64,12.0,96.64,"Adobe Scan Sep 23, 2025.pdf",72
10525.0,8/24/2024,Jordan E. Escobar,jordan.escobar3757@icloud.com,8/26/2024,6013 Hawthorn Dr,,SAN DIEGO,CA,921,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,5.65,-25.0,80.64,12.0,92.64,"Adobe Scan Sep 23, 2025.pdf",73
10547.0,8/24/2024,Odette Vasquez,odette.vasquez7380@proton.me,8/26/2024,9571 Alder Blvd,,MOBILE,AL,366,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,11.24,0.0,172.22,12.0,184.22,"Adobe Scan Sep 23, 2025.pdf",74
10548.0,8/24/2024,Marlowe J. Pruitt,marlowe.pruitt1353@outlook.com,8/26/2024,2164 Aspen Blvd,,PENSACOLA,FL,325,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"Adobe Scan Sep 23, 2025.pdf",75
10549.0,8/24/2024,Finley Quintero,finley.quintero382@outlook.com,8/28/2024,5385 Linden Pl,,BROOKLYN,NY,112,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,2.0,481.96,23.65,-130.13,375.48,12.0,387.48,"Adobe Scan Sep 23, 2025.pdf",76
10550.0,8/24/2024,Isla Fontaine,isla.fontaine6614@icloud.com,8/28/2024,6599 Dogwood Ave,,HIGH POINT,NC,272,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.42,-43.46,125.94,12.0,137.94,"Adobe Scan Sep 23, 2025.pdf",77
10551.0,8/25/2024,Oakley Mercer,oakley.mercer8974@icloud.com,8/26/2024,8012 Alder Pl,,MOORESVILLE,IN,461,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,12.53,-60.24,193.27,12.0,205.27,"Adobe Scan Sep 23, 2025.pdf",78
